  5737	locos	    2361	    1547
  5738	mallorca	    2361	    1547
  5739	acordó 	    2360	    1546
  5740	gases 	    2360	    1546
  5741	marcar 	    2360	    1546
  5742	árbitro	    2359	    1546
  5743	as	    2359	    1546
  5744	ilegales	    2358	    1545
  5745	interacción	    2358	    1545
  5746	monseñor  	    2358	    1545
  5747	pc	    2358	    1545
  5748	británicos	    2357	    1544
  5749	famosos 	    2357	    1544
  5750	ruidos	    2357	    1544
  5751	aplausos 	    2356	    1544
  5752	colombiana 	    2356	    1544
  5753	escasez 	    2356	    1544
  5754	quedé 	    2356	    1544
  5755	privilegio	    2355	    1543
  5756	capacitación	    2354	    1543
  5757	alcalá	    2352	    1541
  5758	imposibilidad	    2352	    1541
  5759	obligada	    2351	    1541
  5760	parada 	    2351	    1541
  5761	atraviesa	    2350	    1540
  5762	afectadas	    2349	    1539
  5763	baloncesto 	    2348	    1539
  5764	constancia 	    2348	    1539
  5765	plazos	    2348	    1539
  5766	calcio	    2347	    1538
  5767	cúpula	    2347	    1538
  5768	analistas	    2346	    1537
  5769	preguntaba 	    2346	    1537
  5770	salga	    2345	    1537
  5771	validez	    2345	    1537
  5772	aborto	    2344	    1536
  5773	otorga	    2344	    1536
  5774	produjeron	    2344	    1536
  5775	desaparece 	    2342	    1535
  5776	insectos	    2342	    1535
  5777	pertenecientes	    2342	    1535
  5778	residentes	    2342	    1535
  5779	superado 	    2342	    1535
  5780	cerámica 	    2341	    1534
  5781	laboratorios	    2341	    1534
  5782	germán 	    2338	    1532
  5783	rentabilidad	    2338	    1532
  5784	smith	    2338	    1532
  5785	dejé	    2337	    1531
  5786	escenarios 	    2337	    1531
  5787	lanzar	    2337	    1531
  5788	reflexiones	    2337	    1531
  5789	usado 	    2337	    1531
  5790	digno	    2336	    1531
  5791	emisiones 	    2335	    1530
  5792	convenios 	    2334	    1529
  5793	ofrecido	    2334	    1529
  5794	hispano 	    2333	    1529
  5795	inmóvil	    2333	    1529
  5796	secundarios 	    2333	    1529
  5797	zamora 	    2332	    1528
  5798	adhesión 	    2331	    1527
  5799	limita	    2330	    1527
  5800	marcada 	    2330	    1527
  5801	terminal	    2330	    1527
  5802	aportaciones	    2329	    1526
  5803	coincidencia	    2329	    1526
  5804	limitada	    2329	    1526
  5805	defecto	    2328	    1525
  5806	diabetes	    2328	    1525
  5807	exclamó 	    2328	    1525
  5808	géneros 	    2328	    1525
  5809	banderas 	    2326	    1524
  5810	contando 	    2326	    1524
  5811	excesivamente 	    2326	    1524
  5812	caballeros	    2325	    1524
  5813	fino	    2325	    1524
  5814	laguna	    2325	    1524
  5815	aumentado  	    2324	    1523
  5816	externos	    2324	    1523
  5817	marcó 	    2324	    1523
  5818	preside	    2324	    1523
  5819	querida	    2324	    1523
  5820	descansar 	    2323	    1522
  5821	experimentado 	    2323	    1522
  5822	puramente 	    2323	    1522
  5823	salidas	    2323	    1522
  5824	lázaro	    2321	    1521
  5825	cercanos 	    2320	    1520
  5826	discriminación	    2319	    1520
  5827	modalidades 	    2319	    1520
  5828	pánico	    2319	    1520
  5829	piedad	    2318	    1519
  5830	produzca 	    2318	    1519
  5831	repetición	    2318	    1519
  5832	acudió	    2317	    1518
  5833	centenares 	    2317	    1518
  5834	reiteró	    2316	    1518
  5835	rusa	    2316	    1518
  5836	placas	    2315	    1517
  5837	introduce	    2314	    1516
  5838	placa	    2314	    1516
  5839	vii	    2314	    1516
  5840	volúmenes 	    2314	    1516
  5841	establecidos	    2313	    1516
  5842	parámetros 	    2313	    1516
  5843	envidia	    2312	    1515
  5844	tira	    2312	    1515
  5845	avanzado 	    2310	    1514
  5846	conscientes 	    2310	    1514
  5847	serena 	    2310	    1514
  5848	hollywood 	    2309	    1513
  5849	infantiles	    2309	    1513
  5850	matemáticas  	    2309	    1513
  5851	costó	    2308	    1512
  5852	enamorado  	    2308	    1512
  5853	magistrados 	    2307	    1512
  5854	compañera  	    2306	    1511
  5855	corrida	    2306	    1511
  5856	fotógrafo	    2306	    1511
  5857	seguimos 	    2306	    1511
  5858	eventual	    2305	    1510
  5859	nicaragüense 	    2305	    1510
  5860	norteamericanas 	    2305	    1510
  5861	trabajó	    2305	    1510
  5862	consultas	    2304	    1510
  5863	eterna	    2304	    1510
  5864	pañuelo 	    2303	    1509
  5865	tour	    2302	    1508
  5866	cd	    2301	    1508
  5867	contraria	    2301	    1508
  5868	manzana  	    2301	    1508
  5869	credibilidad	    2300	    1507
  5870	firmeza	    2300	    1507
  5871	pantalón	    2300	    1507
  5872	prestaciones	    2300	    1507
  5873	tubo	    2300	    1507
  5874	colesterol	    2299	    1506
  5875	aéreo	    2298	    1506
  5876	doscientos 	    2298	    1506
  5877	billones	    2297	    1505
  5878	caminando  	    2297	    1505
  5879	minoría	    2296	    1504
  5880	serios	    2295	    1504
  5881	chinos	    2294	    1503
  5882	hallazgo	    2293	    1503
  5883	atribuye	    2292	    1502
  5884	tomaba 	    2292	    1502
  5885	latinoamérica	    2291	    1501
  5886	ambientes 	    2290	    1501
  5887	ballet	    2290	    1501
  5888	legisladores	    2290	    1501
  5889	robles	    2290	    1501
  5890	bélgica	    2289	    1500
  5891	emplea 	    2289	    1500
  5892	ola	    2288	    1499
  5893	pasaban 	    2288	    1499
  5894	reposo 	    2288	    1499
  5895	rechaza 	    2287	    1499
  5896	futuros	    2286	    1498
  5897	bomberos  	    2285	    1497
  5898	dictador	    2285	    1497
  5899	regresa	    2285	    1497
  5900	aumentó 	    2283	    1496
  5901	ingresar	    2283	    1496
  5902	cenar	    2282	    1495
  5903	manipulación 	    2282	    1495
  5904	políticamente	    2282	    1495
  5905	reforzar	    2282	    1495
  5906	ford	    2281	    1495
  5907	urbanos 	    2281	    1495
  5908	refieren	    2280	    1494
  5909	dorado 	    2279	    1493
  5910	ofrecía	    2279	    1493
  5911	puse 	    2278	    1493
  5912	caridad	    2277	    1492
  5913	excepciones 	    2276	    1491
  5914	radiación	    2276	    1491
  5915	restaurantes	    2276	    1491
  5916	traía	    2276	    1491
  5917	álvaro	    2275	    1491
  5918	aparecido	    2275	    1491
  5919	bruto	    2275	    1491
  5920	insuficiente	    2275	    1491
  5921	respecta	    2275	    1491
  5922	conocí	    2274	    1490
  5923	diariamente	    2274	    1490
  5924	llenar	    2273	    1489
  5925	realidades	    2273	    1489
  5926	corrió	    2272	    1489
  5927	espectro	    2272	    1489
  5928	favorables	    2272	    1489
  5929	héroes 	    2272	    1489
  5930	walter	    2272	    1489
  5931	pensamos  	    2271	    1488
  5932	cascos 	    2269	    1487
  5933	fantasmas 	    2268	    1486
  5934	averiguar	    2266	    1485
  5935	estructurales	    2266	    1485
  5936	jerusalén	    2266	    1485
  5937	libremente	    2266	    1485
  5938	violenta	    2266	    1485
  5939	dependiendo 	    2265	    1484
  5940	nosotras	    2265	    1484
  5941	órbita	    2265	    1484
  5942	separa 	    2265	    1484
  5943	vinculación	    2265	    1484
  5944	agricultores	    2264	    1484
  5945	alex	    2264	    1484
  5946	préstamo 	    2263	    1483
  5947	capacidades 	    2262	    1482
  5948	núcleos 	    2262	    1482
  5949	demuestran 	    2261	    1482
  5950	mostraron 	    2261	    1482
  5951	suecia	    2261	    1482
  5952	suponía 	    2260	    1481
  5953	von	    2260	    1481
  5954	divisas	    2259	    1480
  5955	efectividad	    2259	    1480
  5956	ingenieros	    2259	    1480
  5957	transformaciones 	    2259	    1480
  5958	carrillo	    2258	    1480
  5959	salvaje	    2258	    1480
  5960	debates 	    2257	    1479
  5961	sacado 	    2257	    1479
  5962	trozos	    2257	    1479
  5963	protagonismo 	    2256	    1478
  5964	do	    2254	    1477
  5965	justificación	    2253	    1476
  5966	bloques 	    2250	    1474
  5967	lleve	    2250	    1474
  5968	infecciones	    2249	    1474
  5969	magnífico	    2249	    1474
  5970	manchas  	    2249	    1474
  5971	pilotos	    2249	    1474
  5972	centenario	    2248	    1473
  5973	fijado	    2248	    1473
  5974	moncloa 	    2248	    1473
  5975	pesadilla	    2248	    1473
  5976	criatura	    2247	    1472
  5977	destacados 	    2247	    1472
  5978	fármacos 	    2247	    1472
  5979	invertir	    2246	    1472
  5980	andaluz 	    2245	    1471
  5981	rebelión	    2245	    1471
  5982	bicicleta	    2244	    1470
  5983	llevarse	    2244	    1470
  5984	pautas 	    2244	    1470
  5985	enferma 	    2243	    1470
  5986	escuchaba  	    2243	    1470
  5987	diputación	    2242	    1469
  5988	ilusiones	    2242	    1469
  5989	jerarquía	    2241	    1468
  5990	lógicamente 	    2241	    1468
  5991	rompió 	    2241	    1468
  5992	emplear 	    2240	    1468
  5993	mató 	    2240	    1468
  5994	pesado 	    2240	    1468
  5995	primas 	    2240	    1468
  5996	trago	    2240	    1468
  5997	esquemas  	    2239	    1467
  5998	permanecen  	    2239	    1467
  5999	desean 	    2238	    1466
  6000	supuso 	    2238	    1466
  6001	adopción 	    2237	    1466
  6002	favorecer	    2237	    1466
  6003	disparo	    2236	    1465
  6004	papas 	    2236	    1465
  6005	causado 	    2235	    1465
  6006	corregir	    2235	    1465
  6007	exacta 	    2235	    1465
  6008	paralelo	    2235	    1465
  6009	sabio	    2235	    1465
  6010	gráfica	    2234	    1464
  6011	iberia	    2233	    1463
  6012	peligrosa	    2233	    1463
  6013	instinto	    2232	    1463
  6014	méritos	    2232	    1463
  6015	receptor	    2232	    1463
  6016	salvación	    2231	    1462
  6017	volar	    2231	    1462
  6018	marino 	    2230	    1461
  6019	huella	    2229	    1461
  6020	relatos	    2229	    1461
  6021	seriamente 	    2228	    1460
  6022	tienden	    2228	    1460
  6023	empecé  	    2227	    1459
  6024	gasolina	    2227	    1459
  6025	ideológico	    2227	    1459
  6026	motores 	    2227	    1459
  6027	clausura	    2226	    1459
  6028	concejales	    2226	    1459
  6029	crecido	    2226	    1459
  6030	montar 	    2225	    1458
  6031	volviendo	    2224	    1457
  6032	rusos	    2223	    1457
  6033	pluma 	    2222	    1456
  6034	uñas 	    2222	    1456
  6035	afectar	    2221	    1455
  6036	biografía	    2221	    1455
  6037	risas	    2221	    1455
  6038	adecuadas  	    2219	    1454
  6039	discusiones 	    2219	    1454
  6040	comunitaria	    2218	    1453
  6041	proponer	    2218	    1453
  6042	legislatura	    2217	    1453
  6043	esperado 	    2216	    1452
  6044	escribía	    2215	    1451
  6045	canaria	    2214	    1451
  6046	esperamos  	    2214	    1451
  6047	maravilloso	    2214	    1451
  6048	reunir	    2214	    1451
  6049	estarían	    2213	    1450
  6050	facilita	    2213	    1450
  6051	hitler	    2213	    1450
  6052	valiente	    2213	    1450
  6053	biológica	    2212	    1449
  6054	levantarse	    2211	    1449
  6055	observador	    2211	    1449
  6056	sucesivas 	    2210	    1448
  6057	elegidos	    2209	    1447
  6058	llenos	    2209	    1447
  6059	parezca 	    2209	    1447
  6060	trampa 	    2209	    1447
  6061	narrativa	    2208	    1447
  6062	pagado 	    2208	    1447
  6063	considerablemente 	    2207	    1446
  6064	elevar	    2207	    1446
  6065	haberlo	    2207	    1446
  6066	juegan	    2207	    1446
  6067	maquinaria 	    2207	    1446
  6068	aprovechó 	    2206	    1446
  6069	océano 	    2206	    1446
  6070	energético	    2205	    1445
  6071	suavemente  	    2205	    1445
  6072	realista	    2204	    1444
  6073	retórica	    2204	    1444
  6074	tratarse	    2204	    1444
  6075	descrito	    2203	    1444
  6076	óptica	    2203	    1444
  6077	productivo	    2203	    1444
  6078	crean	    2202	    1443
  6079	falleció	    2202	    1443
  6080	portero	    2202	    1443
  6081	alcanzan 	    2201	    1442
  6082	tenerife	    2201	    1442
  6083	violeta	    2201	    1442
  6084	botellas	    2200	    1442
  6085	fallecido	    2200	    1442
  6086	hablo	    2200	    1442
  6087	pierden	    2200	    1442
  6088	químicas 	    2200	    1442
  6089	jugado	    2199	    1441
  6090	estatutos	    2198	    1440
  6091	poseer 	    2198	    1440
  6092	restricciones	    2198	    1440
  6093	extremadura 	    2197	    1440
  6094	olga	    2196	    1439
  6095	representado 	    2196	    1439
  6096	agujero	    2195	    1438
  6097	opina	    2195	    1438
  6098	triple	    2195	    1438
  6099	indias	    2194	    1438
  6100	pamplona 	    2194	    1438
  6101	pasaje	    2194	    1438
  6102	seas 	    2193	    1437
  6103	vuelos	    2193	    1437
  6104	aparecieron	    2192	    1436
  6105	debes 	    2192	    1436
  6106	vestida	    2192	    1436
  6107	asume  	    2191	    1436
  6108	pájaro	    2191	    1436
  6109	transforma	    2191	    1436
  6110	almirante	    2190	    1435
  6111	grano	    2190	    1435
  6112	colega	    2189	    1434
  6113	competitividad	    2189	    1434
  6114	patrones	    2189	    1434
  6115	pulso	    2189	    1434
  6116	fatal	    2188	    1434
  6117	captar	    2187	    1433
  6118	empleos 	    2187	    1433
  6119	exploración	    2187	    1433
  6120	veamos 	    2187	    1433
  6121	dieciocho	    2184	    1431
  6122	gafas	    2184	    1431
  6123	típico	    2184	    1431
  6124	vende 	    2183	    1430
  6125	dejarse	    2182	    1430
  6126	tomada 	    2182	    1430
  6127	planetas	    2181	    1429
  6128	amores 	    2180	    1428
  6129	lagos	    2180	    1428
  6130	suelta	    2180	    1428
  6131	vitaminas	    2180	    1428
  6132	www  	    2180	    1428
  6133	bebida	    2179	    1428
  6134	creencia	    2178	    1427
  6135	obsesión 	    2178	    1427
  6136	fresca	    2177	    1426
  6137	monumento  	    2177	    1426
  6138	utilizó	    2177	    1426
  6139	calcula	    2176	    1426
  6140	penumbra  	    2176	    1426
  6141	tirar	    2176	    1426
  6142	amigas 	    2175	    1425
  6143	bastantes 	    2175	    1425
  6144	thomas 	    2175	    1425
  6145	abría	    2174	    1425
  6146	dejo	    2174	    1425
  6147	firmó	    2174	    1425
  6148	dulces	    2173	    1424
  6149	naval	    2173	    1424
  6150	polonia	    2173	    1424
  6151	contestar	    2172	    1423
  6152	estilos	    2172	    1423
  6153	cambiando  	    2171	    1423
  6154	ruinas	    2171	    1423
  6155	legislativa	    2169	    1421
  6156	digna	    2168	    1421
  6157	impulsar	    2168	    1421
  6158	amado  	    2167	    1420
  6159	oía	    2167	    1420
  6160	contribuye	    2166	    1419
  6161	conveniencia	    2166	    1419
  6162	frenar	    2166	    1419
  6163	quieras	    2166	    1419
  6164	salarial	    2166	    1419
  6165	xiii	    2166	    1419
  6166	catedrático	    2165	    1419
  6167	hb	    2164	    1418
  6168	patente	    2163	    1417
  6169	podremos  	    2163	    1417
  6170	usando 	    2163	    1417
  6171	adecuados  	    2161	    1416
  6172	aguda 	    2161	    1416
  6173	come 	    2161	    1416
  6174	corredores	    2161	    1416
  6175	informativo	    2161	    1416
  6176	peligros	    2161	    1416
  6177	radica	    2161	    1416
  6178	eficiente	    2160	    1415
  6179	indicadores	    2160	    1415
  6180	pescadores 	    2160	    1415
  6181	varón	    2160	    1415
  6182	delicado	    2159	    1415
  6183	ropas	    2159	    1415
  6184	túnel	    2159	    1415
  6185	preferencia	    2158	    1414
  6186	circo	    2157	    1413
  6187	natal	    2157	    1413
  6188	queja	    2157	    1413
  6189	charles	    2156	    1413
  6190	presuntos 	    2156	    1413
  6191	favorece	    2155	    1412
  6192	fibra	    2155	    1412
  6193	establecen 	    2154	    1411
  6194	extradición	    2154	    1411
  6195	jurisdicción	    2153	    1411
  6196	sello	    2153	    1411
  6197	campamento   	    2151	    1409
  6198	bolívares	    2150	    1409
  6199	certamen 	    2150	    1409
  6200	quejas	    2150	    1409
  6201	causó 	    2149	    1408
  6202	vacas 	    2149	    1408
  6203	biología	    2148	    1407
  6204	dirigía	    2148	    1407
  6205	rutina	    2148	    1407
  6206	afectada	    2147	    1407
  6207	iva	    2147	    1407
  6208	portal	    2147	    1407
  6209	xxi	    2147	    1407
  6210	despertó	    2146	    1406
  6211	levantado	    2146	    1406
  6212	rompe 	    2146	    1406
  6213	ambición 	    2145	    1406
  6214	psicológico	    2145	    1406
  6215	acostumbrado  	    2144	    1405
  6216	bola	    2144	    1405
  6217	extinción	    2144	    1405
  6218	asistieron	    2143	    1404
  6219	concesiones 	    2143	    1404
  6220	dramático 	    2143	    1404
  6221	mezclar 	    2143	    1404
  6222	software	    2143	    1404
  6223	darme 	    2142	    1404
  6224	pistas	    2142	    1404
  6225	producida	    2142	    1404
  6226	vaca	    2142	    1404
  6227	coherente 	    2141	    1403
  6228	defensores 	    2141	    1403
  6229	mencionados  	    2141	    1403
  6230	movilización	    2141	    1403
  6231	patología	    2141	    1403
  6232	pronóstico	    2140	    1402
  6233	misiones 	    2139	    1402
  6234	demostración 	    2138	    1401
  6235	ciclos	    2137	    1400
  6236	formaciones 	    2136	    1400
  6237	eventos	    2135	    1399
  6238	leo	    2135	    1399
  6239	ayuntamientos 	    2134	    1398
  6240	castellana	    2134	    1398
  6241	lingüística	    2134	    1398
  6242	olímpico	    2134	    1398
  6243	perdieron	    2134	    1398
  6244	administrador	    2133	    1398
  6245	coger	    2133	    1398
  6246	íbamos 	    2133	    1398
  6247	interpretaciones	    2133	    1398
  6248	llamaban 	    2133	    1398
  6249	profundos	    2133	    1398
  6250	saltar	    2133	    1398
  6251	verme 	    2131	    1396
  6252	brigada	    2130	    1396
  6253	comarca 	    2130	    1396
  6254	serenidad	    2130	    1396
  6255	falda	    2129	    1395
  6256	autos	    2128	    1394
  6257	enseñanzas  	    2127	    1394
  6258	estricto	    2127	    1394
  6259	ocupó 	    2127	    1394
  6260	pardo	    2127	    1394
  6261	dureza 	    2126	    1393
  6262	ceder	    2125	    1392
  6263	poquito	    2125	    1392
  6264	diccionario	    2124	    1392
  6265	moléculas 	    2124	    1392
  6266	participa	    2124	    1392
  6267	lavado	    2123	    1391
  6268	semestre 	    2123	    1391
  6269	dándole 	    2122	    1390
  6270	intentaba	    2122	    1390
  6271	importación	    2121	    1390
  6272	porvenir	    2121	    1390
  6273	canta	    2120	    1389
  6274	comercialización	    2120	    1389
  6275	hallan	    2120	    1389
  6276	apartamento 	    2119	    1388
  6277	incorpora	    2119	    1388
  6278	dc	    2118	    1388
  6279	hábito	    2118	    1388
  6280	advertencia	    2117	    1387
  6281	ente	    2117	    1387
  6282	fábricas	    2117	    1387
  6283	experimentos 	    2116	    1387
  6284	practicar	    2116	    1387
  6285	legalidad	    2115	    1386
  6286	bacterias	    2114	    1385
  6287	celos	    2113	    1385
  6288	decisiva	    2112	    1384
  6289	rodilla	    2112	    1384
  6290	venezolana 	    2112	    1384
  6291	previsión	    2111	    1383
  6292	cuevas 	    2110	    1383
  6293	creí	    2109	    1382
  6294	proporcionar	    2109	    1382
  6295	cumpleaños  	    2108	    1381
  6296	vinieron	    2108	    1381
  6297	confrontación	    2107	    1381
  6298	innumerables 	    2107	    1381
  6299	consultar	    2106	    1380
  6300	haz 	    2106	    1380
  6301	historiador	    2106	    1380
  6302	transcurrido	    2105	    1379
  6303	enseñar 	    2104	    1379
  6304	obrera	    2104	    1379
  6305	sabiendo 	    2104	    1379
  6306	encuentre 	    2103	    1378
  6307	abundantes 	    2102	    1377
  6308	íntimo	    2102	    1377
  6309	justifica	    2102	    1377
  6310	partidario	    2102	    1377
  6311	síntoma 	    2102	    1377
  6312	especialidad	    2101	    1377
  6313	llamamos 	    2101	    1377
  6314	proposición	    2101	    1377
  6315	violento	    2101	    1377
  6316	geográfico	    2100	    1376
  6317	narración	    2100	    1376
  6318	cobra	    2099	    1375
  6319	conjuntos	    2099	    1375
  6320	aprobar	    2098	    1375
  6321	piscina	    2098	    1375
  6322	seleccionar	    2098	    1375
  6323	sólida	    2098	    1375
  6324	turístico	    2098	    1375
  6325	adecuadamente  	    2097	    1374
  6326	corea	    2097	    1374
  6327	creció	    2097	    1374
  6328	gobernantes 	    2097	    1374
  6329	ordenamiento 	    2097	    1374
  6330	sorprende 	    2097	    1374
  6331	caña 	    2096	    1373
  6332	cordero	    2096	    1373
  6333	monarca 	    2096	    1373
  6334	saint	    2096	    1373
  6335	trastorno	    2096	    1373
  6336	corría	    2095	    1373
  6337	oscuros 	    2095	    1373
  6338	producía	    2095	    1373
  6339	rehenes 	    2095	    1373
  6340	relacionada	    2095	    1373
  6341	varía	    2094	    1372
  6342	envío	    2091	    1370
  6343	susana 	    2091	    1370
  6344	creciendo	    2090	    1369
  6345	cuadrado 	    2090	    1369
  6346	fermín	    2090	    1369
  6347	inmigración	    2090	    1369
  6348	carlota	    2089	    1369
  6349	sed 	    2089	    1369
  6350	abarca 	    2088	    1368
  6351	ajenos	    2088	    1368
  6352	enlace	    2088	    1368
  6353	inminente	    2087	    1368
  6354	rubia	    2087	    1368
  6355	dirá	    2086	    1367
  6356	furia	    2086	    1367
  6357	lidia	    2086	    1367
  6358	proviene	    2086	    1367
  6359	quitar	    2086	    1367
  6360	designación 	    2085	    1366
  6361	generalizada	    2085	    1366
  6362	imperial	    2085	    1366
  6363	correctamente 	    2084	    1366
  6364	ferrocarril	    2084	    1366
  6365	percibe	    2084	    1366
  6366	preguntado 	    2084	    1366
  6367	amnistía	    2083	    1365
  6368	iluminación	    2083	    1365
  6369	sofá	    2083	    1365
  6370	surgido	    2083	    1365
  6371	catalunya	    2082	    1364
  6372	curiosamente 	    2082	    1364
  6373	peticiones	    2082	    1364
  6374	reducida	    2082	    1364
  6375	sexualidad	    2082	    1364
  6376	anguita	    2081	    1364
  6377	balanza 	    2081	    1364
  6378	emprender 	    2081	    1364
  6379	grandeza 	    2081	    1364
  6380	monetario 	    2081	    1364
  6381	corrección	    2080	    1363
  6382	elemental	    2080	    1363
  6383	expone 	    2080	    1363
  6384	constitucionales	    2079	    1362
  6385	herramienta	    2079	    1362
  6386	respirar	    2079	    1362
  6387	auge 	    2078	    1362
  6388	diarias	    2078	    1362
  6389	invitó	    2078	    1362
  6390	reunirse	    2078	    1362
  6391	cuidados 	    2077	    1361
  6392	dramática 	    2077	    1361
  6393	parado 	    2077	    1361
  6394	recuerdan 	    2077	    1361
  6395	rené	    2077	    1361
  6396	participado	    2076	    1360
  6397	tregua	    2076	    1360
  6398	horizontal	    2075	    1360
  6399	che 	    2074	    1359
  6400	divina	    2074	    1359
  6401	márquez 	    2074	    1359
  6402	sociología	    2074	    1359
  6403	trozo	    2074	    1359
  6404	montevideo 	    2073	    1358
  6405	relevante	    2073	    1358
  6406	trayecto	    2073	    1358
  6407	consideramos  	    2072	    1358
  6408	proporciones	    2071	    1357
  6409	seriedad	    2071	    1357
  6410	vivían	    2071	    1357
  6411	deseado 	    2070	    1356
  6412	paisajes	    2070	    1356
  6413	productiva	    2070	    1356
  6414	aquélla	    2069	    1356
  6415	griegos	    2069	    1356
  6416	adelantó	    2068	    1355
  6417	colocó	    2068	    1355
  6418	ubicada 	    2067	    1354
  6419	comprometido  	    2066	    1354
  6420	per	    2066	    1354
  6421	dependen 	    2065	    1353
  6422	escuchado  	    2065	    1353
  6423	temores 	    2065	    1353
  6424	camilo	    2064	    1352
  6425	divorcio	    2064	    1352
  6426	jugada	    2064	    1352
  6427	managua  	    2064	    1352
  6428	porción	    2063	    1352
  6429	financiar	    2062	    1351
  6430	poderosos 	    2062	    1351
  6431	pino	    2061	    1350
  6432	parques 	    2060	    1350
  6433	carteles	    2059	    1349
  6434	irlanda	    2059	    1349
  6435	acompañar  	    2058	    1348
  6436	indudable	    2058	    1348
  6437	sumario 	    2058	    1348
  6438	consejeros 	    2057	    1348
  6439	coral	    2056	    1347
  6440	pascual 	    2056	    1347
  6441	pido	    2056	    1347
  6442	procedencia 	    2055	    1347
  6443	casarse 	    2054	    1346
  6444	complicidad 	    2054	    1346
  6445	ejecutar	    2054	    1346
  6446	vizcaya	    2054	    1346
  6447	arenas 	    2053	    1345
  6448	claudia	    2053	    1345
  6449	equivale	    2053	    1345
  6450	sana 	    2053	    1345
  6451	divino	    2052	    1345
  6452	pacífica	    2052	    1345
  6453	matices 	    2051	    1344
  6454	inconveniente	    2050	    1343
  6455	lamentable 	    2050	    1343
  6456	talla	    2050	    1343
  6457	tapa	    2050	    1343
  6458	emitir	    2049	    1343
  6459	hablaban 	    2049	    1343
  6460	llorando	    2049	    1343
  6461	cuidadosamente  	    2048	    1342
  6462	cortos	    2047	    1341
  6463	dependiente 	    2047	    1341
  6464	trujillo	    2047	    1341
  6465	dedicación	    2046	    1341
  6466	retirado	    2046	    1341
  6467	viste	    2046	    1341
  6468	atacar	    2045	    1340
  6469	bonos 	    2045	    1340
  6470	cuidar	    2045	    1340
  6471	desprende 	    2045	    1340
  6472	venden 	    2045	    1340
  6473	comisaría	    2044	    1339
  6474	condenados  	    2044	    1339
  6475	editor	    2044	    1339
  6476	recogida	    2043	    1339
  6477	segovia	    2043	    1339
  6478	cinematográfica	    2042	    1338
  6479	encargo 	    2042	    1338
  6480	implicados	    2042	    1338
  6481	durán	    2041	    1337
  6482	entendía	    2041	    1337
  6483	humilde 	    2041	    1337
  6484	alcaldes	    2040	    1337
  6485	clemente 	    2040	    1337
  6486	comunismo  	    2040	    1337
  6487	cuotas 	    2040	    1337
  6488	deportivas	    2040	    1337
  6489	ordenación 	    2040	    1337
  6490	pagan 	    2040	    1337
  6491	aumentando  	    2039	    1336
  6492	ocio	    2038	    1335
  6493	caía	    2037	    1335
  6494	metodología 	    2037	    1335
  6495	aplicado	    2036	    1334
  6496	sillas	    2036	    1334
  6497	abrigo	    2035	    1333
  6498	coherencia 	    2035	    1333
  6499	encargada 	    2035	    1333
  6500	lobo	    2035	    1333
  6501	retratos	    2035	    1333
  6502	borges 	    2033	    1332
  6503	hondo 	    2033	    1332
  6504	característico	    2032	    1331
  6505	desconocida 	    2031	    1331
  6506	judío	    2031	    1331
  6507	limpiar	    2031	    1331
  6508	localización	    2031	    1331
  6509	servía	    2031	    1331
  6510	vivas	    2031	    1331
  6511	freud	    2030	    1330
  6512	parientes	    2030	    1330
  6513	latinoamericano	    2029	    1329
  6514	católico	    2028	    1329
  6515	clínicas	    2028	    1329
  6516	litoral	    2028	    1329
  6517	sentimental	    2028	    1329
  6518	desconocidos 	    2027	    1328
  6519	pabellón	    2027	    1328
  6520	presidenciales	    2027	    1328
  6521	abiertamente 	    2026	    1328
  6522	estudiando 	    2026	    1328
  6523	integridad	    2026	    1328
  6524	monasterio 	    2026	    1328
  6525	posturas	    2026	    1328
  6526	provenientes	    2026	    1328
  6527	abren	    2024	    1326
  6528	educativos	    2024	    1326
  6529	pidieron	    2024	    1326
  6530	sopa 	    2024	    1326
  6531	colocación	    2023	    1326
  6532	mentalidad 	    2023	    1326
  6533	nube 	    2023	    1326
  6534	afirmaciones	    2022	    1325
  6535	campesino  	    2020	    1324
  6536	compró 	    2020	    1324
  6537	fmi	    2020	    1324
  6538	sant	    2020	    1324
  6539	idiomas 	    2019	    1323
  6540	intentan	    2018	    1322
  6541	rebelde	    2018	    1322
  6542	rivas	    2018	    1322
  6543	ariel	    2017	    1322
  6544	dadas 	    2017	    1322
  6545	gallo	    2016	    1321
  6546	mina 	    2016	    1321
  6547	organiza	    2016	    1321
  6548	quieran	    2016	    1321
  6549	comprendido 	    2015	    1320
  6550	pasiones 	    2015	    1320
  6551	preferido	    2015	    1320
  6552	observadores 	    2014	    1320
  6553	sobra	    2013	    1319
  6554	lema 	    2012	    1318
  6555	planteó	    2012	    1318
  6556	popularidad	    2012	    1318
  6557	vínculos	    2012	    1318
  6558	absorción	    2011	    1318
  6559	cargado 	    2011	    1318
  6560	inclusión	    2011	    1318
  6561	irregular	    2011	    1318
  6562	sensibles	    2011	    1318
  6563	post	    2010	    1317
  6564	frustración	    2009	    1316
  6565	modesto 	    2009	    1316
  6566	gritar	    2008	    1316
  6567	turística	    2008	    1316
  6568	caen 	    2007	    1315
  6569	coge 	    2007	    1315
  6570	comenzará  	    2007	    1315
  6571	cucharadita	    2007	    1315
  6572	mundos  	    2006	    1314
  6573	salta	    2006	    1314
  6574	variantes	    2006	    1314
  6575	plenitud	    2005	    1314
  6576	refiero	    2005	    1314
